,destination_facility,disposal,report_quarter,report_year,total_adc,transformation,county_id
86,Neal Road Recycling and Waste Facility,34559.0,1,2001,0.0,0.0,4
88,Neal Road Recycling and Waste Facility,43478.0,2,2001,0.0,0.0,4
90,Neal Road Recycling and Waste Facility,42072.0,3,2001,0.0,0.0,4
92,Neal Road Recycling and Waste Facility,39978.0,4,2001,0.0,0.0,4
95,Neal Road Recycling and Waste Facility,36486.81,1,2002,0.0,0.0,4
97,Neal Road Recycling and Waste Facility,45049.0,2,2002,0.0,0.0,4
99,Neal Road Recycling and Waste Facility,45639.14,3,2002,0.0,0.0,4
101,Neal Road Recycling and Waste Facility,32793.88,4,2002,0.0,0.0,4
104,Neal Road Recycling and Waste Facility,37818.93,1,2003,0.0,0.0,4
106,Neal Road Recycling and Waste Facility,47832.39,2,2003,0.0,0.0,4
108,Neal Road Recycling and Waste Facility,50841.75,3,2003,0.0,0.0,4
110,Neal Road Recycling and Waste Facility,44275.5,4,2003,0.0,0.0,4
113,Neal Road Recycling and Waste Facility,43889.84,1,2004,340.0,0.0,4
115,Neal Road Recycling and Waste Facility,48227.82,2,2004,340.0,0.0,4
117,Neal Road Recycling and Waste Facility,51794.99,3,2004,340.0,0.0,4
119,Neal Road Recycling and Waste Facility,44736.13,4,2004,340.0,0.0,4
122,Neal Road Recycling and Waste Facility,38991.9,1,2005,114.92,0.0,4
124,Neal Road Recycling and Waste Facility,44914.98,2,2005,11.27,0.0,4
126,Neal Road Recycling and Waste Facility,56709.18,3,2005,24.78,0.0,4
128,Neal Road Recycling and Waste Facility,42411.92,4,2005,24.78,0.0,4
131,Neal Road Recycling and Waste Facility,37604.21,1,2006,63.24,0.0,4
133,Neal Road Recycling and Waste Facility,43540.69,2,2006,63.24,0.0,4
135,Neal Road Recycling and Waste Facility,48259.43,3,2006,63.24,0.0,4
137,Neal Road Recycling and Waste Facility,37095.89,4,2006,63.24,0.0,4
140,Neal Road Recycling and Waste Facility,39812.47,1,2007,63.24,0.0,4
142,Neal Road Recycling and Waste Facility,48330.51,2,2007,63.24,0.0,4
144,Neal Road Recycling and Waste Facility,48397.72,3,2007,63.24,0.0,4
146,Neal Road Recycling and Waste Facility,38274.25,4,2007,63.24,0.0,4
149,Neal Road Recycling and Waste Facility,39873.92,1,2008,63.24,0.0,4
151,Neal Road Recycling and Waste Facility,39465.25,2,2008,63.24,0.0,4
153,Neal Road Recycling and Waste Facility,39763.52,3,2008,63.24,0.0,4
155,Neal Road Recycling and Waste Facility,38437.01,4,2008,63.24,0.0,4
158,Neal Road Recycling and Waste Facility,31996.89,1,2009,63.24,0.0,4
160,Neal Road Recycling and Waste Facility,33778.72,2,2009,63.24,0.0,4
162,Neal Road Recycling and Waste Facility,39222.91,3,2009,63.24,0.0,4
164,Neal Road Recycling and Waste Facility,34124.8,4,2009,63.24,0.0,4
167,Neal Road Recycling and Waste Facility,30376.73,1,2010,63.24,0.0,4
169,Neal Road Recycling and Waste Facility,34765.03,2,2010,63.24,0.0,4
171,Neal Road Recycling and Waste Facility,36502.37,3,2010,63.24,0.0,4
173,Neal Road Recycling and Waste Facility,35301.78,4,2010,63.24,0.0,4
176,Neal Road Recycling and Waste Facility,31098.39,1,2011,63.24,0.0,4
178,Neal Road Recycling and Waste Facility,37950.36,2,2011,63.24,0.0,4
180,Neal Road Recycling and Waste Facility,38785.49,3,2011,63.24,0.0,4
182,Neal Road Recycling and Waste Facility,34573.64,4,2011,63.24,0.0,4
185,Neal Road Recycling and Waste Facility,29338.12,1,2012,63.24,0.0,4
187,Neal Road Recycling and Waste Facility,38755.24,2,2012,63.24,0.0,4
189,Neal Road Recycling and Waste Facility,38084.33,3,2012,63.24,0.0,4
191,Neal Road Recycling and Waste Facility,34171.61,4,2012,63.24,0.0,4
194,Neal Road Recycling and Waste Facility,33445.92,1,2013,335.5,0.0,4
196,Neal Road Recycling and Waste Facility,35133.69,2,2013,335.5,0.0,4
198,Neal Road Recycling and Waste Facility,35391.52,3,2013,335.5,0.0,4
200,Neal Road Recycling and Waste Facility,32291.33,4,2013,335.5,0.0,4
203,Neal Road Recycling and Waste Facility,31911.16,1,2014,335.5,0.0,4
205,Neal Road Recycling and Waste Facility,36326.16,2,2014,335.5,0.0,4
207,Neal Road Recycling and Waste Facility,37029.27,3,2014,335.5,0.0,4
209,Neal Road Recycling and Waste Facility,37258.94,4,2014,335.5,0.0,4
212,Neal Road Recycling and Waste Facility,35492.7,1,2015,335.5,0.0,4
214,Neal Road Recycling and Waste Facility,39701.6,2,2015,335.5,0.0,4
216,Neal Road Recycling and Waste Facility,41191.66,3,2015,335.5,0.0,4
218,Neal Road Recycling and Waste Facility,38711.04,4,2015,335.5,0.0,4
221,Neal Road Recycling and Waste Facility,41853.78,1,2016,335.5,0.0,4
223,Neal Road Recycling and Waste Facility,45156.45,2,2016,335.5,0.0,4
225,Neal Road Recycling and Waste Facility,46068.5,3,2016,335.5,0.0,4
227,Neal Road Recycling and Waste Facility,42253.68,4,2016,335.5,0.0,4
230,Neal Road Recycling and Waste Facility,40701.55,1,2017,335.5,0.0,4
232,Neal Road Recycling and Waste Facility,54225.65,2,2017,335.5,0.0,4
234,Neal Road Recycling and Waste Facility,51839.44,3,2017,335.5,0.0,4
236,Neal Road Recycling and Waste Facility,44750.68,4,2017,335.5,0.0,4
7,Rock Creek Landfill,5838.0,1,1995,0.0,0.0,5
9,Rock Creek Landfill,6690.0,2,1995,0.0,0.0,5
11,Rock Creek Landfill,7413.0,3,1995,0.0,0.0,5
13,Rock Creek Landfill,7932.0,4,1995,0.0,0.0,5
16,Rock Creek Landfill,5867.0,1,1996,0.0,0.0,5
18,Rock Creek Landfill,7065.0,2,1996,0.0,0.0,5
20,Rock Creek Landfill,8731.0,3,1996,0.0,0.0,5
22,Rock Creek Landfill,6607.0,4,1996,0.0,0.0,5
25,Rock Creek Landfill,6051.0,1,1997,0.0,0.0,5
27,Rock Creek Landfill,6932.0,2,1997,0.0,0.0,5
29,Rock Creek Landfill,7244.0,3,1997,0.0,0.0,5
31,Rock Creek Landfill,6017.0,4,1997,0.0,0.0,5
34,Rock Creek Landfill,5571.0,1,1998,0.0,0.0,5
36,Rock Creek Landfill,7247.0,2,1998,0.0,0.0,5
38,Rock Creek Landfill,8162.0,3,1998,0.0,0.0,5
40,Rock Creek Landfill,6662.0,4,1998,0.0,0.0,5
43,Rock Creek Landfill,7126.0,1,1999,0.0,0.0,5
45,Rock Creek Landfill,7679.0,2,1999,0.0,0.0,5
47,Rock Creek Landfill,8365.0,3,1999,0.0,0.0,5
49,Rock Creek Landfill,7480.0,4,1999,0.0,0.0,5
52,Rock Creek Landfill,7441.0,1,2000,0.0,0.0,5
54,Rock Creek Landfill,8726.0,2,2000,0.0,0.0,5
56,Rock Creek Landfill,9503.0,3,2000,0.0,0.0,5
58,Rock Creek Landfill,8774.0,4,2000,0.0,0.0,5
61,Rock Creek Landfill,8007.0,1,2001,0.0,0.0,5
63,Rock Creek Landfill,8683.0,2,2001,0.0,0.0,5
65,Rock Creek Landfill,10282.0,3,2001,0.0,0.0,5
67,Rock Creek Landfill,9273.0,4,2001,0.0,0.0,5
70,Rock Creek Landfill,8474.0,1,2002,0.0,0.0,5
72,Rock Creek Landfill,10243.0,2,2002,0.0,0.0,5
74,Rock Creek Landfill,11111.0,3,2002,0.0,0.0,5
76,Rock Creek Landfill,9766.0,4,2002,0.0,0.0,5
79,Rock Creek Landfill,9401.0,1,2003,708.0,0.0,5
81,Rock Creek Landfill,10978.0,2,2003,211.0,0.0,5
83,Rock Creek Landfill,12035.0,3,2003,169.0,0.0,5
85,Rock Creek Landfill,11916.0,4,2003,328.0,0.0,5
88,Rock Creek Landfill,10797.0,1,2004,713.0,0.0,5
90,Rock Creek Landfill,12642.0,2,2004,431.0,0.0,5
92,Rock Creek Landfill,12468.0,3,2004,1160.0,0.0,5
94,Rock Creek Landfill,11918.0,4,2004,1190.0,0.0,5
97,Rock Creek Landfill,11400.0,1,2005,1483.0,0.0,5
99,Rock Creek Landfill,13295.0,2,2005,643.0,0.0,5
101,Rock Creek Landfill,14152.0,3,2005,643.0,0.0,5
103,Rock Creek Landfill,13098.0,4,2005,185.0,0.0,5
106,Rock Creek Landfill,11454.0,1,2006,747.0,0.0,5
108,Rock Creek Landfill,13081.0,2,2006,375.0,0.0,5
110,Rock Creek Landfill,13378.66,3,2006,375.0,0.0,5
112,Rock Creek Landfill,11099.0,4,2006,1939.0,0.0,5
115,Rock Creek Landfill,10989.0,1,2007,2066.0,0.0,5
117,Rock Creek Landfill,12356.0,2,2007,1435.0,0.0,5
119,Rock Creek Landfill,12754.26,3,2007,1801.0,0.0,5
121,Rock Creek Landfill,11285.0,4,2007,1631.0,0.0,5
124,Rock Creek Landfill,10092.0,1,2008,905.43,0.0,5
126,Rock Creek Landfill,10465.0,2,2008,1122.27,0.0,5
128,Rock Creek Landfill,10591.0,3,2008,891.0,0.0,5
130,Rock Creek Landfill,8379.0,4,2008,2624.0,0.0,5
133,Rock Creek Landfill,7940.0,1,2009,682.0,0.0,5
135,Rock Creek Landfill,9001.0,2,2009,548.0,0.0,5
137,Rock Creek Landfill,9037.0,3,2009,3111.0,0.0,5
139,Rock Creek Landfill,8357.0,4,2009,978.0,0.0,5
142,Rock Creek Landfill,8791.0,1,2010,121.0,0.0,5
144,Rock Creek Landfill,9187.0,2,2010,320.0,0.0,5
146,Rock Creek Landfill,9317.0,3,2010,366.0,0.0,5
148,Rock Creek Landfill,8743.0,4,2010,211.0,0.0,5
151,Rock Creek Landfill,8124.0,1,2011,228.0,0.0,5
153,Rock Creek Landfill,8758.0,2,2011,845.0,0.0,5
155,Rock Creek Landfill,9297.0,3,2011,664.0,0.0,5
157,Rock Creek Landfill,8311.0,4,2011,865.0,0.0,5
160,Rock Creek Landfill,7468.0,1,2012,268.0,0.0,5
162,Rock Creek Landfill,7917.0,2,2012,3015.0,0.0,5
164,Rock Creek Landfill,8049.0,3,2012,7378.0,0.0,5
166,Rock Creek Landfill,7666.0,4,2012,5285.0,0.0,5
169,Rock Creek Landfill,7186.0,1,2013,3768.0,0.0,5
171,Rock Creek Landfill,8066.0,2,2013,2194.0,0.0,5
173,Rock Creek Landfill,8753.0,3,2013,1248.0,0.0,5
175,Rock Creek Landfill,7843.0,4,2013,1686.0,0.0,5
178,Rock Creek Landfill,6998.0,1,2014,2009.0,0.0,5
180,Rock Creek Landfill,7951.0,2,2014,1979.0,0.0,5
182,Rock Creek Landfill,8301.0,3,2014,569.0,0.0,5
184,Rock Creek Landfill,7774.0,4,2014,780.0,0.0,5
187,Rock Creek Landfill,7752.0,1,2015,1409.0,0.0,5
189,Rock Creek Landfill,5171.0,2,2015,2556.0,0.0,5
191,Rock Creek Landfill,5010.0,3,2015,2714.0,0.0,5
193,Rock Creek Landfill,6560.26,4,2015,789.02,0.0,5
196,Rock Creek Landfill,7988.96,1,2016,2275.73,0.0,5
198,Rock Creek Landfill,8354.0,2,2016,2501.0,0.0,5
200,Rock Creek Landfill,8117.0,3,2016,2546.47,0.0,5
202,Rock Creek Landfill,7179.9,4,2016,1364.0,0.0,5
205,Rock Creek Landfill,3941.0,1,2017,776.0,0.0,5
207,Rock Creek Landfill,5661.0,2,2017,1974.0,0.0,5
209,Rock Creek Landfill,6790.0,3,2017,2810.0,0.0,5
211,Rock Creek Landfill,5824.0,4,2017,2390.0,0.0,5
7,Stonyford Disposal Site,56.95,1,1995,0.0,0.0,6
9,Stonyford Disposal Site,65.88,2,1995,0.0,0.0,6
11,Stonyford Disposal Site,59.55,3,1995,0.0,0.0,6
13,Stonyford Disposal Site,54.5,4,1995,0.0,0.0,6
16,Stonyford Disposal Site,53.85,1,1996,0.0,0.0,6
18,Stonyford Disposal Site,61.7,2,1996,0.0,0.0,6
20,Stonyford Disposal Site,78.25,3,1996,0.0,0.0,6
22,Stonyford Disposal Site,57.38,4,1996,0.0,0.0,6
25,Stonyford Disposal Site,60.01,1,1997,0.0,0.0,6
27,Stonyford Disposal Site,62.2,2,1997,0.0,0.0,6
29,Stonyford Disposal Site,58.73,3,1997,0.0,0.0,6
31,Stonyford Disposal Site,59.1,4,1997,0.0,0.0,6
34,Stonyford Disposal Site,56.38,1,1998,0.0,0.0,6
36,Stonyford Disposal Site,60.73,2,1998,0.0,0.0,6
38,Stonyford Disposal Site,60.73,3,1998,0.0,0.0,6
40,Evans Road Landfill,81.0,4,1998,0.0,0.0,6
41,Stonyford Disposal Site,61.83,4,1998,0.0,0.0,6
44,Stonyford Disposal Site,60.85,1,1999,0.0,0.0,6
46,Stonyford Disposal Site,61.03,2,1999,0.0,0.0,6
48,Stonyford Disposal Site,69.58,3,1999,0.0,0.0,6
50,Stonyford Disposal Site,55.0,4,1999,0.0,0.0,6
53,Stonyford Disposal Site,126.0,1,2000,0.0,0.0,6
55,Stonyford Disposal Site,64.5,2,2000,0.0,0.0,6
57,Stonyford Disposal Site,76.12,3,2000,0.0,0.0,6
59,Stonyford Disposal Site,52.75,4,2000,0.0,0.0,6
62,Stonyford Disposal Site,55.88,1,2001,0.0,0.0,6
64,Stonyford Disposal Site,84.85,2,2001,0.0,0.0,6
66,Stonyford Disposal Site,93.35,3,2001,0.0,0.0,6
68,Stonyford Disposal Site,66.15,4,2001,0.0,0.0,6
71,Stonyford Disposal Site,61.35,1,2002,0.0,0.0,6
73,Stonyford Disposal Site,94.1,2,2002,0.0,0.0,6
75,Stonyford Disposal Site,86.25,3,2002,0.0,0.0,6
77,Stonyford Disposal Site,165.25,4,2002,0.0,0.0,6
80,Stonyford Disposal Site,77.9,1,2003,0.0,0.0,6
82,Stonyford Disposal Site,93.95,2,2003,0.0,0.0,6
84,Stonyford Disposal Site,232.95,3,2003,0.0,0.0,6
86,Stonyford Disposal Site,107.5,4,2003,0.0,0.0,6
89,Stonyford Disposal Site,80.7,1,2004,0.0,0.0,6
91,Stonyford Disposal Site,105.5,2,2004,0.0,0.0,6
93,Stonyford Disposal Site,114.43,3,2004,0.0,0.0,6
95,Stonyford Disposal Site,85.15,4,2004,0.0,0.0,6
98,Stonyford Disposal Site,89.28,1,2005,0.0,0.0,6
100,Stonyford Disposal Site,104.68,2,2005,0.0,0.0,6
102,Stonyford Disposal Site,133.3,3,2005,0.0,0.0,6
104,Stonyford Disposal Site,82.33,4,2005,0.0,0.0,6
107,Stonyford Disposal Site,83.73,1,2006,0.0,0.0,6
109,Stonyford Disposal Site,93.58,2,2006,0.0,0.0,6
111,Stonyford Disposal Site,121.95,3,2006,0.0,0.0,6
113,Stonyford Disposal Site,79.2,4,2006,0.0,0.0,6
116,Stonyford Disposal Site,79.48,1,2007,0.0,0.0,6
118,Stonyford Disposal Site,163.08,2,2007,0.0,0.0,6
120,Stonyford Disposal Site,200.0,3,2007,0.0,0.0,6
122,Stonyford Disposal Site,114.0,4,2007,0.0,0.0,6
125,Stonyford Disposal Site,114.0,1,2008,0.0,0.0,6
127,Stonyford Disposal Site,93.85,2,2008,0.0,0.0,6
129,Stonyford Disposal Site,117.85,3,2008,0.0,0.0,6
131,Stonyford Disposal Site,97.48,4,2008,0.0,0.0,6
134,Stonyford Disposal Site,85.38,1,2009,0.0,0.0,6
136,Stonyford Disposal Site,91.4,2,2009,0.0,0.0,6
138,Stonyford Disposal Site,119.25,3,2009,0.0,0.0,6
140,Stonyford Disposal Site,79.77,4,2009,0.0,0.0,6
143,Stonyford Disposal Site,65.5,1,2010,0.0,0.0,6
145,Stonyford Disposal Site,93.6,2,2010,0.0,0.0,6
147,Stonyford Disposal Site,116.0,3,2010,0.0,0.0,6
149,Stonyford Disposal Site,73.0,4,2010,0.0,0.0,6
152,Stonyford Disposal Site,66.58,1,2011,0.0,0.0,6
154,Stonyford Disposal Site,76.9,2,2011,0.0,0.0,6
156,Stonyford Disposal Site,96.8,3,2011,0.0,0.0,6
158,Stonyford Disposal Site,52.32,4,2011,0.0,0.0,6
161,Stonyford Disposal Site,50.1,1,2012,0.0,0.0,6
163,Stonyford Disposal Site,79.43,2,2012,0.0,0.0,6
165,Stonyford Disposal Site,115.73,3,2012,0.0,0.0,6
167,Stonyford Disposal Site,60.77,4,2012,0.0,0.0,6
170,Stonyford Disposal Site,50.1,1,2013,0.0,0.0,6
172,Stonyford Disposal Site,76.63,2,2013,0.0,0.0,6
174,Stonyford Disposal Site,77.98,3,2013,0.0,0.0,6
176,Stonyford Disposal Site,43.13,4,2013,0.0,0.0,6
179,Stonyford Disposal Site,35.0,1,2014,0.0,0.0,6
181,Stonyford Disposal Site,75.98,2,2014,0.0,0.0,6
183,Stonyford Disposal Site,69.08,3,2014,0.0,0.0,6
185,Stonyford Disposal Site,43.32,4,2014,0.0,0.0,6
188,Stonyford Disposal Site,38.2,1,2015,0.0,0.0,6
190,Stonyford Disposal Site,64.13,2,2015,0.0,0.0,6
192,Stonyford Disposal Site,75.3,3,2015,0.0,0.0,6
194,Stonyford Disposal Site,66.45,4,2015,0.0,0.0,6
197,Stonyford Disposal Site,69.1,1,2016,0.0,0.0,6
199,Stonyford Disposal Site,89.1,2,2016,0.0,0.0,6
201,Stonyford Disposal Site,68.25,3,2016,0.0,0.0,6
203,Stonyford Disposal Site,66.25,4,2016,0.0,0.0,6
206,Stonyford Disposal Site,59.23,1,2017,0.0,0.0,6
208,Stonyford Disposal Site,104.1,2,2017,0.0,0.0,6
210,Stonyford Disposal Site,89.83,3,2017,0.0,0.0,6
212,Stonyford Disposal Site,69.13,4,2017,0.0,0.0,6
7,Acme Landfill,2829.73,1,1995,0.0,0.0,7
8,Keller Canyon Landfill,49925.23,1,1995,0.0,0.0,7
9,West Contra Costa Landfill,87112.0,1,1995,0.0,0.0,7
11,Acme Landfill,5688.43,2,1995,0.0,0.0,7
12,Keller Canyon Landfill,63951.94,2,1995,0.0,0.0,7
13,West Contra Costa Landfill,94434.0,2,1995,0.0,0.0,7
15,Acme Landfill,6707.99,3,1995,0.0,0.0,7
16,Keller Canyon Landfill,71327.96,3,1995,0.0,0.0,7
17,West Contra Costa Landfill,91144.0,3,1995,0.0,0.0,7
19,Acme Landfill,5798.99,4,1995,0.0,0.0,7
20,Keller Canyon Landfill,102057.38,4,1995,0.0,0.0,7
21,West Contra Costa Landfill,87679.0,4,1995,0.0,0.0,7
24,Acme Landfill,6293.41,1,1996,0.0,0.0,7
25,Keller Canyon Landfill,72703.71,1,1996,0.0,0.0,7
26,West Contra Costa Landfill,84537.0,1,1996,0.0,0.0,7
28,Acme Landfill,9316.01,2,1996,0.0,0.0,7
29,Keller Canyon Landfill,108141.62,2,1996,0.0,0.0,7
30,West Contra Costa Landfill,79071.0,2,1996,0.0,0.0,7
32,Acme Landfill,11995.02,3,1996,0.0,0.0,7
33,Keller Canyon Landfill,97144.52,3,1996,0.0,0.0,7
34,West Contra Costa Landfill,84054.0,3,1996,0.0,0.0,7
36,Acme Landfill,9891.99,4,1996,0.0,0.0,7
37,Keller Canyon Landfill,95486.51,4,1996,0.0,0.0,7
38,West Contra Costa Landfill,61714.08,4,1996,0.0,0.0,7
41,Acme Landfill,8488.7,1,1997,0.0,0.0,7
42,Keller Canyon Landfill,86628.95,1,1997,0.0,0.0,7
43,West Contra Costa Landfill,54205.0,1,1997,0.0,0.0,7
45,Acme Landfill,10892.0,2,1997,0.0,0.0,7
46,Keller Canyon Landfill,94255.3,2,1997,0.0,0.0,7
47,West Contra Costa Landfill,62216.0,2,1997,0.0,0.0,7
49,Acme Landfill,9796.91,3,1997,0.0,0.0,7
50,Keller Canyon Landfill,106725.06,3,1997,0.0,0.0,7
51,West Contra Costa Landfill,66615.95,3,1997,0.0,0.0,7
53,Acme Landfill,8951.9,4,1997,0.0,0.0,7
54,Keller Canyon Landfill,102946.29,4,1997,0.0,0.0,7
55,West Contra Costa Landfill,63115.0,4,1997,0.0,0.0,7
58,Acme Landfill,5143.39,1,1998,37159.35,0.0,7
59,Keller Canyon Landfill,100106.54,1,1998,37159.35,0.0,7
60,West Contra Costa Landfill,60316.0,1,1998,37159.35,0.0,7
62,Acme Landfill,5761.8,2,1998,3659.76,0.0,7
63,Keller Canyon Landfill,87146.65,2,1998,3659.76,0.0,7
64,West Contra Costa Landfill,67594.0,2,1998,5097.0,0.0,7
66,Acme Landfill,6522.06,3,1998,4952.38,0.0,7
67,Keller Canyon Landfill,51190.64,3,1998,4952.38,0.0,7
68,West Contra Costa Landfill,73233.5,3,1998,10880.0,0.0,7
70,Acme Landfill,8022.48,4,1998,1431.21,0.0,7
71,Keller Canyon Landfill,67200.43,4,1998,1431.21,0.0,7
72,West Contra Costa Landfill,73610.0,4,1998,11139.0,0.0,7
75,Acme Landfill,8121.84,1,1999,7715.0,0.0,7
76,Keller Canyon Landfill,93429.0,1,1999,7715.0,0.0,7
77,West Contra Costa Landfill,61769.0,1,1999,7715.0,0.0,7
79,Acme Landfill,6705.2,2,1999,5058.43,0.0,7
80,Keller Canyon Landfill,100451.33,2,1999,707.84,0.0,7
81,West Contra Costa Landfill,72944.0,2,1999,10851.0,0.0,7
83,Acme Landfill,7079.06,3,1999,5640.86,0.0,7
84,Keller Canyon Landfill,114224.0,3,1999,1392.26,0.0,7
85,West Contra Costa Landfill,78261.0,3,1999,14459.0,0.0,7
87,Acme Landfill,7173.07,4,1999,3698.26,0.0,7
88,Keller Canyon Landfill,108183.55,4,1999,2992.31,0.0,7
89,West Contra Costa Landfill,68805.0,4,1999,17632.0,0.0,7
92,Acme Landfill,2400.66,1,2000,251.54,0.0,7
93,Keller Canyon Landfill,126870.96,1,2000,3350.38,0.0,7
94,West Contra Costa Landfill,64555.0,1,2000,12339.0,0.0,7
96,Acme Landfill,5395.09,2,2000,4855.58,0.0,7
97,Keller Canyon Landfill,155128.21,2,2000,5044.44,0.0,7
98,West Contra Costa Landfill,79349.0,2,2000,17809.0,0.0,7
100,Acme Landfill,5766.95,3,2000,5321.49,0.0,7
101,Keller Canyon Landfill,167706.5,3,2000,6572.11,0.0,7
102,West Contra Costa Landfill,65618.0,3,2000,21035.0,0.0,7
104,Acme Landfill,3192.48,4,2000,2980.16,0.0,7
105,Keller Canyon Landfill,159884.97,4,2000,6406.69,0.0,7
106,West Contra Costa Landfill,72244.0,4,2000,24468.0,0.0,7
109,Acme Landfill,3790.03,1,2001,3267.39,0.0,7
110,Keller Canyon Landfill,162427.26,1,2001,6794.82,0.0,7
111,West Contra Costa Landfill,77336.0,1,2001,28792.0,0.0,7
113,Acme Landfill,6059.29,2,2001,4769.31,0.0,7
114,Keller Canyon Landfill,173858.56,2,2001,9901.7,0.0,7
115,West Contra Costa Landfill,56331.0,2,2001,28537.0,0.0,7
117,Acme Landfill,7065.51,3,2001,5546.02,0.0,7
118,Keller Canyon Landfill,188169.41,3,2001,7860.6,0.0,7
119,West Contra Costa Landfill,59884.89,3,2001,86164.34,0.0,7
121,Acme Landfill,5132.53,4,2001,4256.0,0.0,7
122,Keller Canyon Landfill,193097.83,4,2001,8814.91,0.0,7
123,West Contra Costa Landfill,89653.47,4,2001,9036.0,0.0,7
126,Acme Landfill,5449.46,1,2002,4292.5,0.0,7
127,Keller Canyon Landfill,161686.18,1,2002,7760.27,0.0,7
128,West Contra Costa Landfill,79260.0,1,2002,11803.0,0.0,7
130,Acme Landfill,5889.69,2,2002,6382.66,0.0,7
131,Keller Canyon Landfill,186625.84,2,2002,10656.82,0.0,7
132,West Contra Costa Landfill,78355.0,2,2002,10645.0,0.0,7
134,Acme Landfill,7807.14,3,2002,5763.52,0.0,7
135,Keller Canyon Landfill,178621.77,3,2002,8287.81,0.0,7
136,West Contra Costa Landfill,75084.1,3,2002,4948.0,0.0,7
138,Acme Landfill,6244.58,4,2002,505.93,0.0,7
139,Keller Canyon Landfill,188544.99,4,2002,8946.1,0.0,7
140,West Contra Costa Landfill,73368.4,4,2002,4901.0,0.0,7
143,Acme Landfill,5050.67,1,2003,5379.8,0.0,7
144,Keller Canyon Landfill,177998.66,1,2003,7896.96,0.0,7
145,West Contra Costa Landfill,69625.9,1,2003,11287.0,0.0,7
147,Acme Landfill,5542.65,2,2003,2345.31,0.0,7
148,Keller Canyon Landfill,193886.99,2,2003,9491.82,0.0,7
149,West Contra Costa Landfill,70567.95,2,2003,14512.0,0.0,7
151,Acme Landfill,2653.03,3,2003,4506.59,0.0,7
152,Keller Canyon Landfill,204582.21,3,2003,9617.9,0.0,7
153,West Contra Costa Landfill,78301.0,3,2003,12882.0,0.0,7
155,Acme Landfill,3702.66,4,2003,1401.27,0.0,7
156,Keller Canyon Landfill,212989.96,4,2003,10259.0,0.0,7
157,West Contra Costa Landfill,72590.0,4,2003,2576.0,0.0,7
160,Acme Landfill,3528.54,1,2004,1854.24,0.0,7
161,Keller Canyon Landfill,180957.98,1,2004,8682.83,0.0,7
162,West Contra Costa Landfill,71766.0,1,2004,301.0,0.0,7
164,Acme Landfill,5461.44,2,2004,2385.87,0.0,7
165,Keller Canyon Landfill,191224.59,2,2004,9563.71,0.0,7
166,West Contra Costa Landfill,81191.11,2,2004,4860.0,0.0,7
168,Acme Landfill,5853.7,3,2004,2775.86,0.0,7
169,Keller Canyon Landfill,219288.65,3,2004,7703.7,0.0,7
170,West Contra Costa Landfill,78574.56,3,2004,6113.0,0.0,7
172,Acme Landfill,4276.41,4,2004,2014.55,0.0,7
173,Keller Canyon Landfill,213375.52,4,2004,8291.53,0.0,7
174,West Contra Costa Landfill,71416.88,4,2004,1255.0,0.0,7
177,Acme Landfill,3493.48,1,2005,1386.44,0.0,7
178,Keller Canyon Landfill,211419.08,1,2005,10497.27,0.0,7
179,West Contra Costa Landfill,70526.0,1,2005,238.0,0.0,7
181,Acme Landfill,4721.04,2,2005,1977.92,0.0,7
182,Keller Canyon Landfill,206714.43,2,2005,23336.67,0.0,7
183,West Contra Costa Landfill,94661.87,2,2005,10791.0,0.0,7
185,Acme Landfill,4927.79,3,2005,1972.01,0.0,7
186,Keller Canyon Landfill,225225.71,3,2005,18114.62,0.0,7
187,West Contra Costa Landfill,116121.68,3,2005,21038.17,0.0,7
189,Acme Landfill,4585.11,4,2005,1442.71,0.0,7
190,Keller Canyon Landfill,199270.01,4,2005,37673.22,0.0,7
191,West Contra Costa Landfill,133036.36,4,2005,12693.81,0.0,7
194,Acme Landfill,4019.26,1,2006,1318.3,0.0,7
195,Keller Canyon Landfill,207174.27,1,2006,15657.06,0.0,7
196,West Contra Costa Landfill,84854.19,1,2006,11372.98,0.0,7
198,Acme Landfill,5797.19,2,2006,2275.88,0.0,7
199,Keller Canyon Landfill,226230.59,2,2006,21521.89,0.0,7
200,West Contra Costa Landfill,102394.77,2,2006,20136.59,0.0,7
202,Acme Landfill,4862.59,3,2006,2314.95,0.0,7
203,Keller Canyon Landfill,218637.56,3,2006,18482.11,0.0,7
204,West Contra Costa Landfill,118411.42,3,2006,24390.46,0.0,7
206,Acme Landfill,3898.75,4,2006,1850.61,0.0,7
207,Keller Canyon Landfill,208006.14,4,2006,21077.22,0.0,7
208,West Contra Costa Landfill,208006.14,4,2006,21077.22,0.0,7
